Nombre,Referencia,CODIGO,Rubro,COD,Familia,COD,Material,COD,Detalle,COD,Título,COD,Teñido,COD,Nombre Color,COD,Modelo,Medida,Texto,Talla,Otros
H-PPA-20/2x9,H-PPA-20/2x9-2C6-ECLIPSE BLUE,Y-C-P-CB-20/2x9-A-2C6,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,ECLIPSE BLUE,2C6,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-2C7-GREEN MOSS,Y-C-P-CB-20/2x9-A-2C7,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,GREEN MOSS,2C7,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-2C8-ETHER,Y-C-P-CB-20/2x9-A-2C8,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,ETHER,2C8,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-2C9-TREKKING GREEN,Y-C-P-CB-20/2x9-A-2C9,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,TREKKING GREEN,2C9,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-301-Parakeet,Y-C-P-CB-20/2x9-A-301,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,Parakeet,301,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-305-PISTACHIO,Y-C-P-CB-20/2x9-A-305,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,PISTACHIO,305,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-319-SISEWALK - LIMESHORE,Y-C-P-CB-20/2x9-A-319,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,SIDE WALK,319,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-320-AMAZON,Y-C-P-CB-20/2x9-A-320,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,AMAZON,320,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-341-BRONZE GREEN,Y-C-P-CB-20/2x9-A-341,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,BRONZE GREEN,341,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-342-HEDGE GREEN,Y-C-P-CB-20/2x9-A-342,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,HEDGE GREEN,342,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-398-JADEITE,Y-C-P-CB-20/2x9-A-398,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,STONE GREEN,398,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-407-DELF,Y-C-P-CB-20/2x9-A-407,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,DELF,407,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-408-STEEL BLUE,Y-C-P-CB-20/2x9-A-408,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,STEEL BLUE,408,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-419-MARITIME BLUE,Y-C-P-CB-20/2x9-A-419,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,MARITIME BLUE,419,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-421-MOONLIGHT,Y-C-P-CB-20/2x9-A-421,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,MOONLIGHT,421,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-424-Bright Sky,Y-C-P-CB-20/2x9-A-424,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,Bright Sky,424,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-430-CARBON,Y-C-P-CB-20/2x9-A-430,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,CARBON,430,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-437-LYONS BLUE,Y-C-P-CB-20/2x9-A-437,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LYONS BLUE,437,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-438-DARK INDIGO,Y-C-P-CB-20/2x9-A-438,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,DARK INDIGO,438,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-439 LIGHT INDIGO,Y-C-P-CB-20/2x9-A-439,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LIGHT INDIGO,439,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-441-Bluestone,Y-C-P-CB-20/2x9-A-441,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,Bluestone,441,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-469-BLUE SMOKE,Y-C-P-CB-20/2x9-A-469,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,BLUE SMOKE,469,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-476-SKY,Y-C-P-CB-20/2x9-A-476,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,SKY,476,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-531-DEUVILLE MAUVE,Y-C-P-CB-20/2x9-A-531,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,DEUVILLE MAUVE,531,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-533-LILAS,Y-C-P-CB-20/2x9-A-533,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LILAS,533,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-611-PERSIMMON,Y-C-P-CB-20/2x9-A-611,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,PERSIMON,611,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-629-CLAYSTON,Y-C-P-CB-20/2x9-A-629,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,CLAYSTON,629,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-638-Cardinal,Y-C-P-CB-20/2x9-A-638,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,Cardinal,638,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-652-ENGLISH ROSE,Y-C-P-CB-20/2x9-A-652,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,ENGLISH ROSE,652,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-653-ROSE BLUSH,Y-C-P-CB-20/2x9-A-653,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,ROSE BLUSH,653,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-654-Parfait,Y-C-P-CB-20/2x9-A-654,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,PALE MAUVE,654,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-667-LANGOUSTINO,Y-C-P-CB-20/2x9-A-667,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LANGOUSTINO,667,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-668-RASPBERRY SORBET,Y-C-P-CB-20/2x9-A-668,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,RASPBERRY SORBET,668,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-703-WINTER WHEAT,Y-C-P-CB-20/2x9-A-703,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,WINTER WHEAT,703,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-719-NUGGET GOLD,Y-C-P-CB-20/2x9-A-719,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,NUGGET GOLD,719,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-721-LEMON DROP,Y-C-P-CB-20/2x9-A-721,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LEMON DROP,721,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-733-Cornsilk,Y-C-P-CB-20/2x9-A-733,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,SUNDRESS,733,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-733R-Cornsilk,Y-C-P-CB-20/2x9-A-733R,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,CORNSILK REJECTED,733R,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-773-VINTAGE YELLOW,Y-C-P-CB-20/2x9-A-773,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,VINTAGE YELLOW,773,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-889-TOMATO,Y-C-P-CB-20/2x9-A-889,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,TOMATO,889,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-941-FIRE GROUND,Y-C-P-CB-20/2x9-A-941,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,FIRE GROUND,941,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A00-WILD ROSE,Y-C-P-CB-20/2x9-A-A00,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,WILD ROSE,A00,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A01-LIGHT LILAC,Y-C-P-CB-20/2x9-A-A01,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LIGHT LILAC,A01,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A02RAINDROPS,Y-C-P-CB-20/2x9-A-A02,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,RAINDROPS,A02,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A03-TIGER,Y-C-P-CB-20/2x9-A-A03,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,TIGER - TIGRIS,A03,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A03-TIGRIS,Y-C-P-CB-20/2x9-A-A03,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,TIGER - TIGRIS,A03,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A04-MINION YELLOW,Y-C-P-CB-20/2x9-A-A04,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,MINION YELLOW,A04,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A05-LINT,Y-C-P-CB-20/2x9-A-A05,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,LINT,A05,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A06-TRADEWINDS,Y-C-P-CB-20/2x9-A-A06,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,TRADEWINDS,A06,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A07-COLA,Y-C-P-CB-20/2x9-A-A07,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,COLA,A07,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A08-SPIRIT CONFETTI,Y-C-P-CB-20/2x9-A-A08,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,SPIRIT CONFETTI,A08,,,,,
H-PPA-20/2x9,H-PPA-20/2x9-A09-BUBBLE SPACE DYE,Y-C-P-CB-20/2x9-A-A09,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,20/2x9,20/2x9-,ARTISANAL,A-,BUBBLE SPACE DYE,A09,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-007-MARZIPAN,Y-C-P-CB-30/2x10-A-007,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MARZIPAN,007,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-00E-Winsome Orchid,Y-C-P-CB-30/2x10-A-00E,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Winsome Orchid,00E,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-02C-PINK CHIFFON,Y-C-P-CB-30/2x10-A-02C,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LILAC CHIFFON,02C,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0AE-Pansy Space Dye,Y-C-P-CB-30/2x10-A-0AE,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Pansy Space Dye,0AE,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0D0-NECTARINE,Y-C-P-CB-30/2x10-A-0D0,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,NECTARINE,0D0,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0D0-Nectarine,Y-C-P-CB-30/2x10-A-0D0,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,NECTARINE,0D0,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0DA-Subtle Green,Y-C-P-CB-30/2x10-A-0DA,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Subtle Green,0DA,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0DE-BLUEBIRD,Y-C-P-CB-30/2x10-A-0DE,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BLUEBIRD,0DE,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0DE-Bluebird,Y-C-P-CB-30/2x10-A-0DE,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BLUEBIRD,0DE,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0DF-Friar Brown,Y-C-P-CB-30/2x10-A-0DF,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,H-PPA-20/2x9-0DF-Friar Brown,0DF,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0E0-Old Rose,Y-C-P-CB-30/2x10-A-0E0,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Old Rose,0E0,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0E0-Old Rose,Y-C-P-CB-30/2x10-A-0E0,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Old Rose,0E0,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-0ED-Geode Space Dye,Y-C-P-CB-30/2x10-A-0ED,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Geode Space Dye,0ED,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-191-BISQUE,Y-C-P-CB-30/2x10-A-191,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BISQUE,191,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-191-Brazilian Sand,Y-C-P-CB-30/2x10-A-191,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BISQUE,191,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-236-BARK,Y-C-P-CB-30/2x10-A-236,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BARK,236,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-272-ROOT,Y-C-P-CB-30/2x10-A-272,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ROOT,272,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-280-ALABASTER,Y-C-P-CB-30/2x10-A-280,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ALABASTER,280,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-298-STRING,Y-C-P-CB-30/2x10-A-298,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,STRING,298,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2BF-ORCHID ICE,Y-C-P-CB-30/2x10-A-2BF,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ORCHID ICE,2BF,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C0-CHALK VIOLET,Y-C-P-CB-30/2x10-A-2C0,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,CHALK VIOLET,2C0,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C1-YOUNG WHEAT,Y-C-P-CB-30/2x10-A-2C1,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,YOUNG WHEAT,2C1,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C2-MINERAL YELLOW,Y-C-P-CB-30/2x10-A-2C2,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MINERAL YELLOW,2C2,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C3-GINGER SNAP,Y-C-P-CB-30/2x10-A-2C3,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,GINGER SNAP,2C3,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C4-KENTUCKY BLUE,Y-C-P-CB-30/2x10-A-2C4,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,KENTUCKY BLUE,2C4,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C5-CORNFLOWER BLUE,Y-C-P-CB-30/2x10-A-2C5,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,CORNFLOWER BLUE,2C5,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C6-ECLIPSE BLUE,Y-C-P-CB-30/2x10-A-2C6,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ECLIPSE BLUE,2C6,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C7-GREEN MOSS,Y-C-P-CB-30/2x10-A-2C7,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,GREEN MOSS,2C7,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C8-ETHER,Y-C-P-CB-30/2x10-A-2C8,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ETHER,2C8,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-2C9-TREKKING GREEN,Y-C-P-CB-30/2x10-A-2C9,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,TREKKING GREEN,2C9,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-301-Parakeet,Y-C-P-CB-30/2x10-A-301,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Parakeet,301,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-303-WILLOW,Y-C-P-CB-30/2x10-A-303,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,WILLOW,303,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-305-PISTACHIO,Y-C-P-CB-30/2x10-A-305,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,PISTACHIO,305,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-342-HEDGE GREEN,Y-C-P-CB-30/2x10-A-342,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,HEDGE GREEN,342,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-345-Fairway,Y-C-P-CB-30/2x10-A-345,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Fairway,345,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-398-JADEITE,Y-C-P-CB-30/2x10-A-398,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,STONE GREEN,398,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-407-DELF,Y-C-P-CB-30/2x10-A-407,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,DELF,407,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-421-MOONLIGHT,Y-C-P-CB-30/2x10-A-421,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MOONLIGHT,421,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-422-DELFT,Y-C-P-CB-30/2x10-A-422,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,DELFT,422,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-424-Bright Sky,Y-C-P-CB-30/2x10-A-424,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Bright Sky,424,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-436-DEEP LAKE,Y-C-P-CB-30/2x10-A-436,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,DEEP LAKE,436,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-437-LYONS BLUE,Y-C-P-CB-30/2x10-A-437,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LYONS BLUE,437,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-438-DARK INDIGO,Y-C-P-CB-30/2x10-A-438,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,DARK INDIGO,438,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-439 LIGHT INDIGO,Y-C-P-CB-30/2x10-A-439,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LIGHT INDIGO,439,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-441-Bluestone,Y-C-P-CB-30/2x10-A-441,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Bluestone,441,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-442-Odyessy gray,Y-C-P-CB-30/2x10-A-442,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Odyessy gray,442,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-453-MARINE BLUE,Y-C-P-CB-30/2x10-A-453,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MARINE BLUE,453,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-469-BLUE SMOKE,Y-C-P-CB-30/2x10-A-469,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BLUE SMOKE,469,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-476-SKY,Y-C-P-CB-30/2x10-A-476,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,SKY,476,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-531-DEUVILLE MAUVE,Y-C-P-CB-30/2x10-A-531,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,DEUVILLE MAUVE,531,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-533-LILAS,Y-C-P-CB-30/2x10-A-533,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LILAS,533,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-611-PERSIMMON,Y-C-P-CB-30/2x10-A-611,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,PERSIMON,611,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-629-CLAYSTON,Y-C-P-CB-30/2x10-A-629,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,CLAYSTON,629,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-638-Cardinal,Y-C-P-CB-30/2x10-A-638,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Cardinal,638,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-652-ENGLISH ROSE,Y-C-P-CB-30/2x10-A-652,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ENGLISH ROSE,652,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-653-ROSE BLUSH,Y-C-P-CB-30/2x10-A-653,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,ROSE BLUSH,653,,,,,
